subscription_id,user_id,plan_type,currency,amount_paid,starting_date,ending_date,status,billing_cycle,auto_renew
SUB001434,USR01907,Pro,AED,157.38,08/02/2024,,Active,Annual,FALSE
SUB000168,USR01368,Pro,AED,161.78,20/05/2024,,Active,Annual,TRUE
SUB000371,USR02635,Enterprise,USD,457.69,02/12/2025,,Active,Monthly,TRUE
SUB003450,USR02318,Free,AED,0,10/04/2025,,Active,N/A,0
SUB001304,USR02914,Pro,AED,146.93,25/08/2025,09/08/2025,Active,ANNUAL,1
SUB002934,USR00549,Pro,AED,159.51,19/07/2023,18/07/2023,Cancelled,N/A,1
SUB003064,USR01079,Free,AED,0,02/03/2026,,Expired,N/A,TRUE
SUB000756,USR00711,Basic,AED,44.86,23/09/2023,,Active,ANNUAL,TRUE
SUB000184,USR01819,Free,AED,0,05/06/2023,12/08/2024,Active,ANNUAL,1
SUB002555,USR00492,Basic,AED,53.17,05/10/2024,22/01/2025,Expired,N/A,
SUB002942,USR02975,Free,AED,0,12/02/2025,27/04/2027,Paused,,
SUB002102,USR02332,Free,AED,0,16/01/2026,,Active,Annual,
SUB001047,USR00503,Pro,AED,161.47,14/09/2024,,Active,ANNUAL,TRUE
SUB000844,USR00322,Enterprise,AED,477.43,17/07/2025,15/04/2025,Expired,,TRUE
SUB001049,USR00393,Pro,AED,145.93,13/06/2024,11/07/2026,Active,,
SUB001829,USR02345,Basic,AED,48.11,06/12/2023,,Active,Monthly,TRUE
SUB001986,USR00578,BASIC,AED,112.64,03/06/2024,19/04/2026,Expired,monthly,
SUB002927,USR02125,Basic,AED,47.21,08/08/2025,07/05/2027,Active,monthly,FALSE
SUB003424,USR00932,Free,USD,0,01/03/2026,09/03/2026,Active,N/A,yes
SUB002691,USR02683,Free,AED,0,17/03/2025,13/10/2026,Cancelled,Annual,yes
SUB003200,USR00507,Basic,AED,48.94,13/11/2024,,Paused,Monthly,0
SUB002747,USR01317,Pro,AED,,28/06/2024,09/06/2025,Active,ANNUAL,
SUB001775,USR01773,Pro,AED,149.45,21/09/2024,,Active,monthly,TRUE
SUB002111,USR01645,Pro,AED,143.16,25/03/2024,13/05/2026,Active,,FALSE
SUB002987,USR01612,Basic,AED,46.86,18/08/2023,17/08/2023,Paused,N/A,1
SUB000565,USR00089,Free,usd,0,27/04/2025,08/04/2025,Active,,
SUB000391,USR01954,Pro,AED,140.25,03/07/2024,,Paused,Monthly,TRUE
SUB003144,USR00916,Free,USD,0,18/05/2024,,Paused,,TRUE
SUB001510,USR01826,Free,,0,01/04/2026,12/01/2027,Cancelled,Monthly,0
SUB002030,USR00516,Free,AED,0,30/03/2026,16/06/2026,Active,monthly,no
SUB000727,USR01031,Free,AED,0,05/06/2025,01/01/2027,Expired,N/A,TRUE
SUB001828,USR01324,Basic,USD,49.42,20/01/2024,13/01/2025,Active,N/A,no
SUB001823,USR01532,--,AED,329.33,25/10/2023,,Active,ANNUAL,1
SUB000173,USR00022,Free,AED,0,16/05/2025,02/04/2026,Cancelled,,0
SUB002802,USR02975,Pro,AED,151.72,19/06/2023,18/06/2023,Active,monthly,TRUE
SUB000720,USR00789,Free,USD,0,06/01/2024,30/12/2024,Active,,TRUE
SUB002685,USR00218,Free,USD,0,29/11/2025,,Expired,monthly,0
SUB000755,USR00654,Free,AED,0,30/08/2023,20/12/2026,Active,Monthly,TRUE
SUB001985,USR00903,Basic,AED,51.05,10/09/2023,01/09/2023,Cancelled,,TRUE
SUB001738,USR02172,Free,AED,0,13/10/2024,09/10/2024,Active,ANNUAL,FALSE
SUB001157,USR01223,Free,USD,0,22/10/2023,04/10/2024,Active,ANNUAL,no
SUB003122,USR00683,Pro,AED,152.16,22/06/2023,08/06/2023,Active,ANNUAL,0
SUB001996,USR02969,Enterprise,USD,462.71,07/04/2025,13/09/2025,Active,Monthly,FALSE
SUB000366,USR01923,Basic,AED,52.7,,,Active,Annual,TRUE
SUB001403,USR02818,Pro,AED,144.52,27/06/2024,23/07/2024,N/A,monthly,
SUB001108,USR01670,Free,AED,0,16/02/2026,,Active,,no
SUB002787,USR02537,Pro,AED,150.1,14/07/2024,24/12/2026,Cancelled,ANNUAL,0
SUB002681,USR00437,Basic,AED,49.68,15/03/2025,21/05/2024,Expired,monthly,1
SUB001639,USR01785,Free,AED,0,16/05/2025,02/05/2025,Expired,N/A,1
SUB001531,USR02276,Free,AED,0,09/09/2024,,Active,,1
SUB001507,USR01822,Basic,USD,49.84,29/05/2025,,Cancelled,Monthly,FALSE
SUB002812,USR02971,Enterprise,AED,476.12,13/10/2024,13/03/2025,Cancelled,monthly,yes
SUB000187,USR01171,Free,AED,0,05/07/2023,18/03/2025,Active,Annual,TRUE
SUB003039,USR02099,Free,USD,0,06/06/2023,17/02/2026,Paused,Annual,FALSE
SUB000390,USR02435,Pro,AED,152.86,03/08/2023,09/11/2026,Active,N/A,1
SUB002948,USR01810,Free,AED,0,09/03/2026,,Expired,ANNUAL,FALSE
SUB000318,USR01521,Basic,AED,53.32,10/06/2025,06/01/2025,Cancelled,Annual,FALSE
SUB002793,USR00286,Pro,AED,154,27/08/2023,25/06/2025,Active,Annual,FALSE
SUB000256,USR02247,Free,AED,0,31/10/2025,22/04/2026,Active,Monthly,FALSE
SUB000542,USR01206,Free,USD,0,13/10/2023,,Paused,ANNUAL,
SUB000370,USR00025,Pro,,134.6,24/12/2025,02/03/2026,Cancelled,Annual,TRUE
SUB001559,USR00259,Free,AED,0,02/06/2025,,Paused,,TRUE
SUB001394,USR01149,Enterprise,AED,537.18,09/08/2023,,Active,Monthly,TRUE
SUB002811,USR00456,Basic,AED,999999,10/08/2024,21/09/2026,Active,N/A,FALSE
SUB002912,USR02741,Pro,AED,162.64,13/01/2024,,Cancelled,Annual,no
SUB003482,USR00049,Free,USD,,,,Cancelled,monthly,TRUE
SUB002137,USR00324,Pro,AED,157.74,08/09/2025,,Active,Annual,0
SUB001509,USR01332,Free,USD,0,29/03/2025,,Cancelled,Monthly,yes
SUB001780,USR02339,Basic,AED,52.49,29/12/2024,,Active,N/A,yes
SUB003497,USR00082,free,AED,447.14,26/09/2024,16/11/2025,Cancelled,Monthly,0
SUB002640,USR01325,Basic,AED,49.7,07/09/2025,03/12/2025,Active,,
SUB001104,USR02748,Free,AED,0,12/04/2026,,Expired,Annual,
SUB003003,USR01496,Pro,AED,152.74,20/10/2025,12/01/2027,Paused,,
SUB000269,USR01854,Free,AED,999999,02/01/2025,,Active,Annual,
SUB002387,USR02492,Free,N/A,0,17/04/2025,,Cancelled,ANNUAL,0
SUB001085,USR02847,Free,aed,0,18/07/2025,19/12/2024,Active,Monthly,TRUE
SUB000863,USR01541,Enterprise,AED,497.43,20/05/2023,,Expired,Monthly,FALSE
SUB003277,USR00066,Basic,AED,50.93,21/06/2023,,Paused,Annual,TRUE
SUB001150,USR01313,Free,AED,0,14/02/2024,16/01/2024,Active,N/A,FALSE
SUB000047,USR01020,Free,AED,0,07/05/2024,,Expired,N/A,FALSE
SUB002252,USR01341,Enterprise,USD,490.05,21/12/2025,29/05/2026,Active,ANNUAL,0
SUB000070,USR00435,Pro,AED,163.32,,,Cancelled,monthly,FALSE
SUB002471,USR01270,Pro,AED,162.42,26/07/2025,,--,Annual,0
SUB001516,USR02227,Free,AED,0,27/01/2025,14/05/2024,Active,Monthly,
SUB001185,USR02615,Enterprise,AED,452.44,15/10/2024,21/09/2026,Cancelled,Monthly,0
SUB001857,USR01337,Enterprise,,543.06,06/05/2024,17/03/2027,,,FALSE
SUB002179,USR00914,Pro,AED,162.91,11/07/2025,01/06/2024,Cancelled,N/A,FALSE
SUB001993,USR00807,Free,USD,0,18/01/2026,11/02/2027,Active,,yes
SUB003353,USR00209,Free,AED,999999,19/12/2023,,Paused,Annual,0
SUB002788,USR01956,Basic,USD,51.65,21/10/2023,,Active,N/A,TRUE
SUB001959,USR01206,--,USD,131.99,19/04/2025,,Active,N/A,FALSE
SUB002837,USR01865,BASIC,AED,141.23,01/02/2025,,Paused,Annual,TRUE
SUB002398,USR02150,Enterprise,AED,504.42,27/11/2025,,Active,N/A,yes
SUB002684,USR00645,Free,AED,0,03/02/2026,08/01/2026,Cancelled,monthly,1
SUB002397,USR00907,Free,AED,0,09/10/2025,31/08/2026,Active,Annual,FALSE
SUB002803,USR01035,Free,AED,0,30/06/2024,,Expired,monthly,FALSE
SUB001117,USR02160,Free,AED,0,28/11/2024,31/07/2024,active,,0
SUB000284,USR02396,Free,USD,0,,,Active,ANNUAL,FALSE
SUB003207,USR01285,Pro,USD,-149.52,15/05/2025,,--,monthly,FALSE
SUB002937,USR02887,Pro,AED,145.97,30/08/2024,,Cancelled,,FALSE
SUB002484,USR01745,Free,AED,0,27/03/2026,11/08/2025,--,ANNUAL,yes
SUB001606,USR02408,Pro,AED,155.81,07/01/2024,,Cancelled,Monthly,
SUB002669,USR02665,Free,N/A,0,16/08/2024,08/08/2024,Active,Annual,no
SUB002483,USR00225,Free,USD,0,04/12/2025,,Active,ANNUAL,FALSE
SUB000949,USR02331,Free,AED,0,22/04/2026,05/12/2026,Cancelled,Annual,yes
SUB003328,USR02206,Pro,AED,155.86,29/04/2025,12/10/2026,Active,,
SUB001140,USR01210,Free,AED,0,15/02/2025,02/02/2027,Paused,N/A,FALSE
SUB002499,USR02056,Free,AED,0,04/04/2025,08/07/2024,Expired,monthly,FALSE
SUB000977,USR01057,Free,AED,0,11/12/2023,29/03/2027,Active,Monthly,FALSE
SUB003024,USR01822,Free,AED,0,03/02/2024,,Expired,N/A,0
SUB000040,USR01607,Free,AED,0,04/10/2024,,Active,,FALSE
SUB003192,USR02684,Pro,AED,-151.4,02/11/2023,21/10/2023,Expired,monthly,
SUB002865,USR00241,Free,AED,0,05/06/2025,12/12/2025,Active,Monthly,FALSE
SUB002664,USR01951,Pro,AED,149.55,15/09/2025,10/08/2024,cancelled,Annual,no
SUB001463,USR01949,Pro,AED,149.35,22/07/2025,08/11/2025,Cancelled,Monthly,FALSE
SUB001026,USR01388,Free,AED,0,20/09/2023,,Expired,Monthly,TRUE
SUB002845,USR02148,Free,AED,0,13/10/2025,03/02/2027,Active,monthly,no
SUB002977,USR01950,Free,AED,0,17/12/2025,,N/A,ANNUAL,FALSE
SUB002366,USR02000,Free,AED,0,15/08/2023,,Active,Annual,TRUE
SUB001130,USR02475,Pro,AED,138.57,01/12/2025,,Cancelled,monthly,no
SUB003394,USR00363,Free,AED,0,25/04/2025,09/12/2024,Active,Monthly,yes
SUB001334,USR02206,Enterprise,AED,502.54,28/03/2024,22/03/2025,Active,,FALSE
SUB001754,USR02149,Free,AED,0,18/03/2026,,Paused,monthly,
SUB000124,USR00951,Pro,AED,135.22,10/07/2023,03/06/2026,Active,N/A,0
SUB002661,USR01432,Pro,AED,142.39,19/08/2025,02/05/2026,Paused,,no
SUB000821,USR00322,Free,USD,0,09/09/2025,19/01/2027,Cancelled,N/A,no
SUB002013,USR00505,Free,USD,0,21/09/2023,09/11/2026,Paused,monthly,0
SUB002302,USR02334,Basic,AED,48.1,01/02/2025,,Expired,ANNUAL,no
SUB000277,USR00958,Basic,AED,48.39,23/04/2026,09/04/2027,Expired,monthly,
SUB002558,USR00725,Pro,AED,140.76,21/02/2025,,Active,,FALSE
SUB001206,USR00679,BASIC,ADE,449.58,13/12/2024,06/12/2026,Cancelled,Annual,1
SUB000342,USR02849,Enterprise,AED,479.31,17/05/2024,02/02/2026,Expired,ANNUAL,
SUB000405,USR01003,Pro,AED,-158.02,04/12/2025,,Active,ANNUAL,FALSE
SUB003099,USR00679,BASIC,USD,243.82,04/06/2023,,Active,monthly,FALSE
SUB001603,USR00753,Free,AED,0,26/06/2024,04/02/2027,Active,ANNUAL,FALSE
SUB000186,USR02946,Enterprise,,459.65,10/02/2024,03/05/2026,Active,monthly,0
SUB001303,USR01632,Basic,AED,52.36,24/08/2023,29/06/2025,Active,ANNUAL,no
SUB002016,USR02601,Pro,AED,136.11,05/07/2025,,Active,,
SUB003435,USR01341,Basic,AED,52.13,19/02/2024,30/08/2024,Active,Annual,
SUB002546,USR02672,Free,USD,0,09/03/2026,,Expired,ANNUAL,no
SUB002522,USR00494,Pro,AED,999999,26/04/2024,,Cancelled,Monthly,no
SUB002327,USR02562,Basic,AED,51.54,28/01/2025,,Active,ANNUAL,0
SUB003201,USR01951,Basic,AED,999999,11/07/2024,,Cancelled,Monthly,no
SUB003343,USR02600,Proo,AED,,10/12/2023,13/02/2026,Active,N/A,1
SUB000571,USR00232,Free,AED,0,21/04/2024,,Active,Annual,TRUE
SUB000471,USR00102,Free,AED,0,24/01/2024,,Expired,ANNUAL,0
SUB001113,USR02330,Free,AED,0,25/01/2026,,Cancelled,monthly,TRUE
SUB002145,USR02607,Free,AED,0,06/03/2025,07/02/2025,Paused,ANNUAL,
SUB001543,USR00108,Free,AED,0,21/10/2023,08/09/2026,Cancelled,Monthly,1
SUB002437,USR02085,Basic,AED,46.47,04/01/2024,16/01/2025,Paused,Monthly,TRUE
SUB002382,USR01927,Free,USD,0,06/07/2024,,Active,N/A,
SUB002239,USR00525,Free,USD,0,02/07/2024,30/10/2025,Cancelled,Annual,TRUE
SUB000028,USR00224,Free,aed,0,17/01/2026,,Expired,Monthly,1
SUB003193,USR01990,Basic,AED,52.96,07/03/2026,,Cancelled,monthly,TRUE
SUB001025,USR01444,Enterprise,USD,529.62,30/08/2025,28/09/2025,Cancelled,Annual,
SUB000670,USR00399,Basic,AED,,17/11/2025,,Active,monthly,0
SUB000260,USR01461,Free,AED,0,15/05/2025,20/01/2026,Active,monthly,0
SUB002947,USR00855,Pro,AED,162.45,25/04/2024,,Active,N/A,no
SUB000737,USR01970,Free,aed,0,17/03/2024,08/04/2025,Expired,ANNUAL,
SUB002869,USR01187,Pro,AED,153.34,06/05/2026,,Cancelled,Annual,no
SUB000044,USR02831,Free,AED,0,07/08/2023,13/07/2025,Paused,ANNUAL,
SUB003236,USR00025,Free,AED,0,15/12/2025,,Active,monthly,FALSE
SUB002185,USR02893,Enterprise,USD,527.24,19/05/2024,05/08/2024,Cancelled,Monthly,no
SUB001806,USR01821,Free,AED,0,27/06/2025,,Active,monthly,no
SUB001255,USR02170,Free,AED,0,01/05/2025,04/04/2025,Cancelled,monthly,0
SUB003382,USR02338,Basic,AED,44.85,12/05/2024,21/11/2024,Paused,monthly,TRUE
SUB002345,USR02386,Basic,USD,46.33,14/11/2024,27/06/2025,Active,N/A,
SUB000259,USR00352,Enterprise,AED,504.79,18/03/2024,27/03/2025,Paused,ANNUAL,FALSE
SUB000515,USR00326,Free,AED,0,06/03/2025,04/09/2026,Active,monthly,FALSE
SUB001414,USR02157,Basic,AED,52.68,16/02/2024,01/11/2026,Active,,no
SUB000162,USR02522,Free,ADE,0,30/09/2023,29/06/2024,Paused,N/A,0
SUB000965,USR02190,Pro,usd,140.51,03/11/2025,09/04/2027,Active,monthly,TRUE
SUB002276,USR02903,--,,117.39,19/03/2025,,Active,,yes
SUB002220,USR02052,Free,AED,999999,11/11/2025,,Paused,Monthly,TRUE
SUB000830,USR02147,Free,USD,0,01/11/2024,13/05/2025,Active,ANNUAL,TRUE
SUB000867,USR01807,Enterprise,USD,,02/02/2025,,Expired,ANNUAL,TRUE
SUB001102,USR00263,Free,AED,0,09/05/2026,26/04/2027,active,,yes
SUB001554,USR00397,Basic,AED,,21/11/2024,,Active,,no
SUB001798,USR01368,Pro,AED,138.5,24/03/2025,,Cancelled,Monthly,no
SUB000623,USR02494,Basic,AED,46.39,16/05/2023,09/04/2026,Active,ANNUAL,FALSE
SUB000853,USR01753,Free,AED,0,02/12/2023,22/07/2024,Cancelled,,FALSE
SUB001478,USR02400,Free,USD,0,,,Active,monthly,TRUE
SUB001831,USR02792,pro,AED,22.4,10/05/2024,29/10/2024,Paused,monthly,
SUB000414,USR00282,Basic,AED,45.12,01/05/2026,23/06/2025,Expired,Monthly,
SUB002335,USR02402,Basic,USD,45.8,05/11/2025,11/03/2027,Active,N/A,
SUB000482,USR02677,Free,AED,0,17/04/2024,,Cancelled,,FALSE
SUB002073,USR02717,Basic,AED,47.85,13/10/2025,12/01/2027,Paused,Monthly,yes
SUB003016,USR00760,Free,AED,0,10/02/2025,,Active,ANNUAL,
SUB001695,USR02580,Free,AED,0,20/04/2025,23/12/2026,Active,N/A,FALSE
SUB000751,USR01778,Pro,AED,150.01,23/11/2025,04/01/2025,Active,monthly,1
SUB002385,USR01035,Basic,AED,51.91,29/05/2023,19/05/2023,Expired,Monthly,no
SUB002503,USR00628,Pro,AED,136.9,08/05/2026,,Active,Monthly,0
SUB000201,USR01656,Pro,AED,138.93,31/03/2024,17/04/2027,Expired,ANNUAL,TRUE
SUB003461,USR02006,Basic,AED,53.43,29/08/2025,,Active,,FALSE
SUB000106,USR02753,Free,AED,0,02/04/2024,27/09/2024,Active,Monthly,FALSE
SUB000846,USR01275,Free,AED,0,27/01/2025,14/02/2027,Cancelled,ANNUAL,no
SUB000602,USR01350,Enterprise,AED,459.12,16/07/2024,,Active,N/A,1
SUB002734,USR02284,Free,AED,0,19/11/2024,29/06/2025,Active,N/A,1
SUB003079,USR00116,Free,AED,0,12/01/2026,05/12/2026,Active,monthly,TRUE
SUB001670,USR02587,Free,USD,0,31/12/2023,25/05/2025,Active,Monthly,
SUB000504,USR02862,Basic,AED,45.43,04/03/2025,,Active,N/A,TRUE
SUB001587,USR00948,Free,AED,0,28/06/2024,03/08/2024,Active,monthly,
SUB001341,USR01589,Basic,USD,52.19,,,Active,Monthly,0
SUB001671,USR02424,Pro,AED,137.68,01/04/2025,08/01/2025,Active,Annual,0
SUB001834,USR01181,Free,AED,0,31/03/2025,,Active,Monthly,0
SUB000545,USR02483,Basic,AED,48.89,12/01/2026,27/03/2026,Paused,monthly,FALSE
SUB003276,USR00440,Basic,EUR,50.52,01/10/2024,05/02/2025,Active,,FALSE
SUB002519,USR02295,Pro,AED,156.21,28/02/2024,23/07/2024,Active,monthly,FALSE
SUB001006,USR02289,Pro,AED,152.95,10/03/2024,,Active,Monthly,TRUE
SUB003084,USR02002,Basic,AED,-50.88,19/05/2024,,Active,,FALSE
SUB001696,USR02909,Pro,AED,136.68,06/09/2025,18/01/2025,Active,N/A,1
SUB001432,USR02878,Free,AED,0,08/07/2023,27/10/2025,active,ANNUAL,no
SUB002166,USR00296,Basic,AED,51.85,22/04/2025,26/09/2026,Active,,TRUE
SUB001238,USR02854,Free,AED,,17/08/2024,02/02/2026,Cancelled,Monthly,FALSE
SUB003449,USR00848,Pro,USD,151.22,10/05/2024,,Cancelled,Monthly,0
SUB000136,USR00537,free,AED,450.53,06/10/2025,,Active,,yes
SUB000601,USR01511,--,AED,394.69,29/06/2023,,Active,,0
SUB000337,USR00441,BASIC,USD,402.49,31/10/2023,,Cancelled,ANNUAL,TRUE
SUB002045,USR02773,Basic,USD,44.51,,,Active,,yes
SUB001095,USR01139,Basic,USD,51.69,17/09/2023,,Active,monthly,TRUE
SUB000577,USR00942,BASIC,AED,460.71,17/08/2024,,Paused,ANNUAL,0
SUB003366,USR01306,Pro,AED,156.48,05/08/2025,,Active,,TRUE
SUB000523,USR00211,Basic,AED,,01/05/2024,02/11/2025,Expired,Monthly,1
SUB000676,USR00658,Free,USD,0,25/10/2024,01/03/2026,Active,monthly,FALSE
SUB001236,USR00009,Proo,AED,316.37,12/03/2024,18/09/2026,ACTIVE,ANNUAL,0
SUB000078,USR02200,Basic,AED,46.48,17/06/2024,22/02/2026,Paused,monthly,FALSE
SUB003359,USR01216,Enterprise,USD,481.98,17/08/2025,25/03/2025,Active,Monthly,1
SUB001921,USR00023,Pro,AED,161.11,25/06/2023,28/05/2025,Active,N/A,FALSE
SUB000612,USR02674,Pro,AED,157.21,14/12/2023,,Paused,monthly,FALSE
SUB003235,USR01025,Enterprise,AED,477.4,21/02/2025,,Active,N/A,TRUE
SUB002394,USR02803,Basic,AED,51.7,23/10/2024,06/04/2025,Cancelled,monthly,FALSE
SUB000910,USR01246,Basic,AED,53.42,28/04/2026,14/07/2025,Active,Annual,yes
SUB000941,USR00146,Enterprise,AED,-490.26,12/08/2023,,Active,ANNUAL,no
SUB002435,USR01559,Enterprise,AED,477.33,12/02/2025,,Cancelled,,0
SUB002578,USR00109,Pro,AED,159.09,13/08/2023,17/07/2025,Active,,no
SUB001528,USR00926,Free,AED,0,29/05/2025,,Active,ANNUAL,TRUE
SUB002986,USR02007,Basic,AED,46.52,14/03/2026,,Expired,ANNUAL,0
SUB001426,USR00779,Free,USD,0,07/02/2025,01/06/2026,Active,ANNUAL,
SUB000432,USR00728,Free,AED,0,05/09/2025,,Cancelled,N/A,0
SUB000450,USR02550,Free,AED,0,27/11/2023,20/03/2026,Expired,Annual,0
SUB002313,USR02422,Basic,AED,50.02,29/06/2024,17/08/2024,Paused,Monthly,FALSE
SUB003219,USR00986,Free,AED,0,13/08/2023,,Expired,Monthly,
SUB002246,USR00489,Basic,AED,45.97,25/08/2023,,Active,Annual,TRUE
SUB000544,USR00020,Basic,AED,,02/02/2026,30/12/2024,Expired,Annual,
SUB001410,USR01920,Free,aed,0,06/03/2024,,Expired,Monthly,1
SUB001092,USR02054,Basic,AED,45.29,04/06/2025,23/08/2025,Paused,,TRUE
SUB001481,USR02304,Basic,USD,-46.76,29/08/2023,04/01/2027,Paused,,
SUB002304,USR02515,Free,AED,0,26/08/2024,01/03/2026,Active,Monthly,yes
SUB000761,USR02386,Free,AED,0,07/01/2026,18/01/2027,Expired,Annual,yes
SUB001981,USR00223,Basic,AED,47.69,28/06/2024,,Expired,Monthly,0
SUB002034,USR00339,Pro,AED,-145.04,29/07/2025,14/06/2024,Cancelled,,1
SUB002285,USR02055,Free,AED,0,21/12/2025,27/06/2025,Cancelled,,FALSE
SUB003258,USR01198,Free,AED,0,23/07/2023,,Cancelled,Monthly,FALSE
SUB001518,USR01065,Basic,EUR,45.04,,,Cancelled,Annual,0
SUB002348,USR02187,Basic,AED,52.66,22/12/2023,08/07/2025,Active,ANNUAL,FALSE
SUB002842,USR00006,Pro,AED,163.07,15/04/2025,23/03/2027,Cancelled,monthly,FALSE
SUB001056,USR00448,Basic,USD,49,13/12/2025,,Active,,1
SUB000084,USR02861,Enterprise,AED,539.08,27/05/2025,22/08/2026,--,Annual,0
SUB001935,USR00440,Pro,USD,158.74,14/07/2023,02/07/2026,Paused,,yes
SUB001995,USR02021,Free,AED,0,23/08/2025,17/05/2025,Active,Annual,FALSE
SUB001610,USR00416,,AED,418.94,11/08/2024,29/03/2026,Cancelled,Annual,
SUB000873,USR00283,Free,AED,0,01/03/2024,13/02/2024,Expired,Annual,TRUE
SUB000330,USR00629,Basic,AED,53.15,05/05/2026,10/10/2025,Active,N/A,TRUE
SUB002180,USR01360,Free,AED,0,27/01/2025,,Active,N/A,0
SUB000611,USR01683,Free,AED,0,07/06/2025,,Active,Annual,0
SUB002599,USR01363,Basic,AED,50.76,17/06/2023,,Paused,,
SUB002003,USR01820,Pro,AED,147.62,21/07/2025,19/06/2026,Expired,monthly,yes
SUB000811,USR00151,Free,AED,0,17/06/2024,28/01/2027,Cancelled,,1
SUB002497,USR02665,Free,AED,,20/02/2026,20/06/2024,Active,ANNUAL,TRUE
SUB002675,USR02149,Basic,AED,46.04,26/12/2024,24/01/2026,cancelled,Monthly,TRUE
SUB000138,USR00368,Pro,AED,134.24,27/08/2025,02/09/2024,Active,monthly,yes
SUB000172,USR00909,Free,AED,,09/03/2026,24/09/2026,Cancelled,Annual,yes
SUB001680,USR00105,Pro,USD,154.33,29/05/2025,11/12/2026,Active,N/A,0
SUB001480,USR02295,Free,AED,0,13/01/2024,,Cancelled,,TRUE
SUB002656,USR02320,Pro,AED,137.19,,,Active,monthly,yes
SUB003396,USR02982,Basic,AED,46.09,10/10/2024,,Cancelled,Monthly,0
SUB000593,USR00647,Basic,AED,-49.37,23/04/2024,20/12/2024,ACTIVE,N/A,
SUB002666,USR00400,Free,AED,0,24/04/2025,,Active,Monthly,no
SUB003380,USR02408,Enterprise,AED,544.92,24/04/2024,,Active,,TRUE
SUB000839,USR00993,Pro,AED,159.41,14/06/2024,,Paused,monthly,FALSE
SUB002352,USR02341,Free,USD,0,18/04/2024,,ACTIVE,monthly,FALSE
SUB002187,USR02318,Basic,AED,46.74,13/11/2025,,Paused,ANNUAL,FALSE
SUB003034,USR00777,Pro,AED,143.54,25/01/2024,10/02/2026,Cancelled,Monthly,TRUE
SUB002039,USR00339,Free,AED,0,25/01/2026,19/05/2025,Active,Monthly,FALSE
SUB002378,USR01589,Pro,AED,135.6,,,N/A,N/A,no
SUB000642,USR02974,Free,AED,0,18/04/2026,,Expired,monthly,TRUE
SUB002433,USR00444,Basic,AED,51.62,26/04/2025,09/09/2026,Paused,N/A,no
SUB000027,USR02576,Enterprise,AED,470.72,24/09/2023,,Active,monthly,0
SUB000834,USR02101,Basic,AED,44.76,04/04/2026,11/03/2027,Active,monthly,0
SUB000553,USR00229,Pro,AED,142.37,24/06/2025,04/12/2025,Paused,N/A,0
SUB000654,USR00398,Free,AED,0,02/05/2024,29/06/2026,Active,,TRUE
SUB003155,USR01136,Free,AED,0,12/01/2025,,Expired,Annual,FALSE
SUB001963,USR02862,Free,AED,0,08/03/2024,20/02/2027,Expired,,FALSE
SUB000490,USR02547,Enterprise,AED,465.39,01/02/2024,29/08/2025,Active,N/A,0
SUB000519,USR02072,Free,AED,0,14/04/2024,02/08/2025,Expired,ANNUAL,0
SUB002795,USR01354,pro,AED,57.43,15/06/2023,,Paused,ANNUAL,FALSE
SUB000758,USR02103,Free,AED,0,06/03/2026,23/01/2026,Paused,ANNUAL,1
SUB001858,USR01327,Enterprise,USD,513.28,30/05/2023,04/10/2025,Expired,monthly,yes
SUB001121,USR02625,Free,AED,0,15/09/2024,25/05/2026,Paused,Annual,yes
SUB000287,USR02290,Basic,AED,50.57,25/10/2023,,Active,N/A,FALSE
SUB003274,USR00935,Basic,AED,49.02,25/09/2025,,Active,Annual,TRUE
SUB003107,USR00332,Free,USD,0,21/06/2024,,Active,monthly,1
SUB001302,USR02727,Pro,AED,152.24,30/01/2024,30/05/2024,Cancelled,Monthly,1
SUB001504,USR01799,Free,AED,0,20/11/2023,12/09/2024,Paused,ANNUAL,yes
SUB001892,USR01247,Basic,AED,46.33,10/11/2025,12/03/2025,Active,,0
SUB001479,USR00509,Free,AED,0,16/05/2024,,Active,ANNUAL,FALSE
SUB002960,USR02558,Basic,AED,48.27,30/10/2025,,Cancelled,N/A,TRUE
SUB000458,USR02772,Pro,AED,147.7,28/02/2024,25/06/2024,Active,,FALSE
SUB003477,USR01820,Free,AED,0,31/12/2025,,Active,Monthly,no
SUB001868,USR01111,Free,AED,0,03/06/2023,15/05/2024,Active,ANNUAL,no
SUB002614,USR00638,Free,aed,0,22/04/2026,01/04/2027,Active,Monthly,no
SUB003392,USR01108,Enterprise,AED,475.09,25/04/2026,21/07/2025,Paused,Monthly,TRUE
SUB001028,USR01845,Pro,AED,160.96,01/02/2026,,Active,,FALSE
SUB002149,USR02774,Basic,AED,53.46,26/04/2024,28/05/2025,Expired,monthly,yes
SUB002085,USR00611,BASIC,AED,257.56,18/10/2025,,Paused,N/A,no
SUB001564,USR02213,Pro,AED,,27/09/2025,12/06/2026,Expired,monthly,TRUE
SUB000989,USR02955,Pro,AED,151.97,09/08/2025,08/10/2026,Active,ANNUAL,TRUE
SUB000443,USR00100,Pro,AED,154.95,17/02/2026,,Active,monthly,yes
SUB000934,USR01312,Basic,AED,45.5,24/06/2023,21/06/2023,Paused,ANNUAL,TRUE
SUB002676,USR00780,Free,AED,0,31/12/2023,15/10/2024,Cancelled,Annual,1
SUB002714,USR00087,,USD,29.91,08/05/2025,23/12/2024,Active,monthly,TRUE
