feedback_id,user_id,tool_id,feedback_date,rating,feedback_text,feedback_category,sentiment,would_recommend
FB001213,USR00850,TOOL009,2025-12-19,,Game changer for my workflow.,,Neutral,1
FB001953,USR02698,TOOL008,2025-10-05,5.0,Does the job but nothing more.,Support,NEGATIVE,
FB002566,USR01176,TOOL012,2025-06-16,2.0,Game changer for my workflow.,bug report,Neutral,False
FB003691,USR02545,TOOL006,2024-05-21,2.0,"Disappointing results, expected better.",Performance,Positive,Yes
FB003764,USR02407,TOOL006,2025-08-28,1.0,Customer support is terrible.,bug report,Neutral,No
FB001113,USR01488,TOOL007,2026-05-11,2.0,Game changer for my workflow.,Pricing,Positive,0
FB001335,USR01646,TOOL008,2024-12-18,2.0,Game changer for my workflow.,N/A,Positive,No
FB003989,USR99921,TOOL012,2026-03-20,5.0,Best AI tool I have used so far.,bug report,,
FB003125,USR00632,TOOL010,2024-06-25,1.0,asdfjkl;,bug report,Positive,1
FB000279,USR00512,TOOL003,2025-12-19,4.0,,General Feedback,N/A,False
FB002713,USR01297,TOOL012,2024-06-23,,Really love using this tool daily!,Performance,positive,0
FB002892,USR01065,TOOL002,2026-03-12,2.0,,Other,Negative,No
FB001832,USR01150,TOOL006,2026-05-04,3.0,asdfjkl;,N/A,,1
FB000205,USR01924,TOOL008,2025-11-30,0.0,Really love using this tool daily!,bug report,NEGATIVE,
FB000586,USR01929,TOOL003,2025-12-16,1.0,!!!!!,Performance,NEGATIVE,N/A
FB001160,USR01021,TOOL008,2026-01-23,2.0,Average product.,Support,Neutral,No
FB003785,USR00583,TOOL001,2025-07-04,5.0,Game changer for my workflow.,N/A,Negative,Yes
FB001664,USR00940,TOOL010,2024-10-23,1.0,"It is okay, nothing special.",N/A,N/A,0
FB001233,USR01315,TOOL001,2025-09-04,2.0,Customer support is terrible.,Performance,positive,No
FB002751,USR02926,TOOL003,2024-07-14,3.0,.,Pricing,Neutral,Yes
FB001913,USR01948,TOOL002,2025-03-27,5.0,Many bugs and the UI is confusing.,Bug Report,Negative,
FB000929,USR01725,TOOL003,2025-06-18,1.0,"It is okay, nothing special.",bug report,NEGATIVE,False
FB001810,USR99126,TOOL007,2024-10-27,2.0,N/A,Bug Report,NEGATIVE,
FB003367,USR01962,TOOL004,2024-08-30,4.0,Best AI tool I have used so far.,N/A,Negative,1
FB002035,USR01546,TOOL007,2024-10-31,5.0,N/A,Performance,N/A,Yes
FB001497,USR00253,TOOL004,2024-08-26,2.0,"Too slow, crashes often.",Other,Neutral,No
FB000186,USR01774,TOOL001,2026-12-10,1.0,"Disappointing results, expected better.",Feature Request,positive,1
FB001110,USR02315,TOOL002,2025-12-25,2.0,Really love using this tool daily!,Performance,NEGATIVE,
FB002106,USR02647,TOOL004,2025-06-01,3.0,"Too slow, crashes often.",Feature Request,Positive,False
FB003678,USR00403,TOOL003,2026-04-17,5.0,Game changer for my workflow.,Other,NEGATIVE,False
FB002936,USR01310,TOOL006,2027-05-02,4.0,Incredibly fast and accurate responses.,Bug Report,Negative,
FB000231,USR01414,TOOL009,2024-07-12,5.0,Really love using this tool daily!,Performance,Negative,
FB001791,USR01808,TOOL001,2025-03-25,2.0,Very expensive for what it offers.,Bug Report,Negative,Yes
FB003629,USR01589,TOOL005,2025-06-04,4.0,1234,Pricing,NEGATIVE,False
FB000842,USR02334,TOOL004,2025-08-08,5.0,Best AI tool I have used so far.,bug report,Negative,0
FB000523,USR02966,TOOL007,2024-07-11,5.0,Game changer for my workflow.,Bug Report,N/A,N/A
FB002585,USR00184,TOOL003,2024-07-13,4.0,asdfjkl;,Other,NEGATIVE,1
FB002309,USR01476,TOOL006,2024-06-07,5.0,Really love using this tool daily!,bug report,Negative,Yes
FB001901,USR01106,TOOL004,2024-11-25,4.0,Best AI tool I have used so far.,Support,Neutral,False
FB002117,USR01287,TOOL001,2025-03-24,5.0,,N/A,NEGATIVE,True
FB001327,USR01686,TOOL007,2026-04-14,2.0,.,Bug Report,Positive,True
FB002339,USR01017,TOOL008,2024-08-02,1.0,Incredibly fast and accurate responses.,Other,,Yes
FB000533,USR02955,TOOL001,2025-01-30,2.0,"Too slow, crashes often.",FEATURE REQUEST,N/A,0
FB000329,USR00568,TOOL001,2025-03-30,,!!!!!,Bug Report,N/A,
FB002961,USR02095,TOOL007,2024-10-11,2.0,Very expensive for what it offers.,FEATURE REQUEST,Negative,0
FB003132,USR02771,TOOL001,2025-02-16,2.0,N/A,bug report,Negative,True
FB001677,USR00076,TOOL005,2026-04-20,4.0,"Too slow, crashes often.",Pricing,NEGATIVE,False
FB001521,USR01783,TOOL001,2025-05-28,2.0,Customer support is terrible.,Bug Report,Neutral,No
FB003626,USR02021,TOOL007,2027-02-15,5.0,Incredibly fast and accurate responses.,FEATURE REQUEST,Negative,1
FB002219,USR00799,TOOL003,2026-04-05,2.0,!!!!!,N/A,Negative,No
FB003231,USR01549,TOOL003,2024-07-18,1.0,,General Feedback,NEGATIVE,N/A
FB000145,USR01528,TOOL001,2025-10-14,4.0,,,NEGATIVE,0
FB001637,USR01937,TOOL009,2024-08-19,1.0,Many bugs and the UI is confusing.,Performance,Positive,True
FB000498,USR01331,TOOL003,2026-05-07,3.0,Many bugs and the UI is confusing.,bug report,Negative,True
FB003151,USR01731,TOOL007,2025-02-14,4.0,asdfjkl;,Pricing,,Yes
FB001198,USR02288,TOOL005,2025-09-10,1.0,,Other,,1
FB000071,USR02500,TOOL007,2024-12-30,2.0,asdfjkl;,Feature Request,NEGATIVE,
FB001808,USR00665,TOOL005,2025-05-31,4.0,Customer support is terrible.,Pricing,Negative,True
FB003894,USR01442,TOOL003,2025-07-08,3.0,,N/A,NEGATIVE,
FB003760,USR00821,TOOL003,2025-08-25,1.0,asdfjkl;,Support,,No
FB000035,USR01848,TOOL006,2024-10-16,5.0,Best AI tool I have used so far.,Feature Request,Neutral,No
FB002041,USR00368,TOOL010,2024-10-14,5.0,Saves me hours of work every week.,General Feedback,positive,0
FB001379,USR00465,TOOL003,2024-10-27,5.0,Saves me hours of work every week.,Performance,NEGATIVE,Yes
FB002657,USR01016,TOOL012,2026-04-25,2.0,Saves me hours of work every week.,General Feedback,positive,0
FB002449,USR02941,TOOL012,2024-08-30,4.0,Saves me hours of work every week.,General Feedback,N/A,N/A
FB001090,USR00661,TOOL007,2025-05-19,0.0,Saves me hours of work every week.,Pricing,Negative,1
FB003093,USR02093,TOOL003,2025-08-15,1.0,"Disappointing results, expected better.",Feature Request,NEGATIVE,1
FB001345,USR02624,TOOL001,2024-10-14,-1.0,Game changer for my workflow.,Pricing,Neutral,Yes
FB000432,USR00317,TOOL009,2026-01-13,1.0,,Pricing,Negative,N/A
FB000947,USR02228,TOOL006,2024-12-10,1.0,Does the job but nothing more.,Feature Request,Negative,Yes
FB000221,USR00015,TOOL005,2026-04-19,6.0,Game changer for my workflow.,bug report,NEGATIVE,No
FB003002,USR00363,TOOL002,2025-08-30,2.0,"Disappointing results, expected better.",,Positive,0
FB003315,USR01394,TOOL001,2024-06-24,4.0,Really love using this tool daily!,Performance,NEGATIVE,1
FB000609,USR00884,TOOL002,2025-09-27,1.0,,Bug Report,positive,1
FB001582,USR02947,TOOL006,2025-10-13,4.0,"Too slow, crashes often.",FEATURE REQUEST,Neutral,
FB001217,USR00426,TOOL006,2025-04-07,1.0,"Disappointing results, expected better.",bug report,Positive,Yes
FB002464,USR00188,TOOL012,2025-09-13,1.0,,Feature Request,Positive,True
FB003725,USR00030,TOOL001,2025-10-29,2.0,Really love using this tool daily!,Performance,N/A,N/A
FB003810,USR02135,TOOL001,2025-03-11,3.0,"Too slow, crashes often.",Feature Request,N/A,N/A
FB003987,USR00793,TOOL003,2025-11-24,3.0,Incredibly fast and accurate responses.,Pricing,N/A,N/A
FB003410,USR00393,TOOL001,2026-01-06,5.0,N/A,Other,NEGATIVE,No
FB000804,USR01688,TOOL001,2024-06-22,5.0,Best AI tool I have used so far.,Bug Report,Neutral,N/A
FB001176,USR01703,TOOL010,2024-06-24,1.0,Saves me hours of work every week.,Pricing,N/A,No
FB001071,USR00444,TOOL001,,1.0,"Too slow, crashes often.",FEATURE REQUEST,NEGATIVE,N/A
FB001778,USR00165,TOOL001,2024-12-27,4.0,asdfjkl;,,NEGATIVE,No
FB001308,USR00903,TOOL010,2024-09-01,1.0,asdfjkl;,Bug Report,Neutral,Yes
FB000621,USR00024,TOOL010,2025-04-15,4.0,Does the job but nothing more.,Support,Neutral,N/A
FB000707,USR00233,TOOL001,2025-09-28,0.0,"Disappointing results, expected better.",bug report,Negative,
FB000649,USR00811,TOOL009,2025-02-03,2.0,"It is okay, nothing special.",Other,N/A,True
FB003077,USR02454,TOOL001,2024-09-13,4.0,"Disappointing results, expected better.",Other,positive,0
FB001373,USR01657,TOOL003,2026-03-17,4.0,Average product.,,,0
FB001434,USR02459,TOOL002,2025-04-19,1.0,Very expensive for what it offers.,Other,N/A,1
FB002609,USR00432,TOOL012,2025-07-21,1.0,Does the job but nothing more.,Feature Request,Negative,False
FB003838,USR02740,TOOL003,2025-05-06,3.0,Very expensive for what it offers.,Performance,positive,1
FB000722,USR02123,TOOL002,2024-10-06,3.0,!!!!!,Feature Request,Positive,Yes
FB000094,USR00823,TOOL011,2026-04-27,2.0,Saves me hours of work every week.,N/A,positive,No
FB000080,USR02084,TOOL010,2024-06-06,3.0,Incredibly fast and accurate responses.,Bug Report,,1
FB003638,USR00313,TOOL012,2025-11-15,3.0,,General Feedback,positive,No
FB001498,USR02298,TOOL010,2024-07-09,4.0,Average product.,FEATURE REQUEST,Negative,0
FB003672,USR01504,TOOL005,2025-06-14,5.0,Average product.,General Feedback,NEGATIVE,1
FB000994,USR00780,TOOL009,,2.0,Does the job but nothing more.,Feature Request,N/A,No
FB003511,USR02190,TOOL001,2026-12-12,1.0,Customer support is terrible.,Bug Report,NEGATIVE,0
FB001251,USR02020,TOOL006,2026-02-10,1.0,"Too slow, crashes often.",Support,Negative,No
FB003573,USR01252,TOOL002,2025-07-05,2.0,Customer support is terrible.,N/A,Positive,True
FB002269,USR02384,TOOL009,2026-03-27,2.0,Game changer for my workflow.,Other,Positive,
FB002775,USR00199,TOOL005,2024-05-28,4.0,Does the job but nothing more.,Performance,positive,0
FB002700,USR00464,TOOL007,2026-01-16,4.0,Really love using this tool daily! â€™ â€œ,Feature Request,Positive,1
FB001645,USR01214,TOOL012,2027-02-13,5.0,Really love using this tool daily!,Performance,N/A,0
FB000301,USR02183,TOOL001,2025-09-18,2.0,Best AI tool I have used so far.,bug report,N/A,No
FB002256,USR01426,TOOL003,,3.0,Saves me hours of work every week.,Performance,,True
FB003404,USR01330,TOOL001,2024-10-26,1.0,Really love using this tool daily!,FEATURE REQUEST,Negative,Yes
FB001831,USR00348,TOOL012,2025-08-14,4.0,Incredibly fast and accurate responses.,Pricing,positive,1
FB003354,USR02008,TOOL004,2025-08-08,0.0,Really love using this tool daily!,Support,Neutral,True
FB002794,USR02717,TOOL003,2024-10-01,-1.0,Many bugs and the UI is confusing.,Other,,
FB001132,USR01589,TOOL003,2024-12-26,4.0,Incredibly fast and accurate responses.,bug report,N/A,0
FB002002,USR02426,TOOL004,2025-01-07,3.0,"Too slow, crashes often.",Feature Request,N/A,0
FB001100,USR01848,TOOL003,2025-12-02,5.0,1234,Feature Request,N/A,Yes
FB000800,USR01063,TOOL012,2024-07-02,5.0,Many bugs and the UI is confusing.,bug report,positive,0
FB001349,USR02805,TOOL004,2025-06-01,5.0,1234,Other,,
FB001161,USR00539,TOOL007,2025-10-02,2.0,Saves me hours of work every week.,Feature Request,Neutral,No
FB001443,USR00578,TOOL009,2024-06-08,3.0,N/A,Support,NEGATIVE,False
FB003521,USR00359,TOOL004,2025-08-03,0.0,,Performance,positive,True
FB001448,USR02195,TOOL007,2024-12-02,2.0,Saves me hours of work every week.,bug report,N/A,1
FB001192,USR00559,TOOL011,2025-11-03,2.0,,bug report,,N/A
FB003297,USR00752,TOOL001,2026-02-19,4.0,Incredibly fast and accurate responses.,Pricing,NEGATIVE,0
FB001486,USR01549,TOOL008,2024-12-08,4.0,Game changer for my workflow.,Performance,N/A,1
FB000475,USR00210,TOOL009,2025-07-26,0.0,"Disappointing results, expected better. â€™ â€œ",Bug Report,positive,
FB002922,USR01067,TOOL010,2024-06-09,1.0,1234,Bug Report,Positive,N/A
FB002003,USR01464,TOOL011,2025-03-06,4.0,Average product.,N/A,Negative,No
FB002742,USR00354,TOOL004,2024-10-27,5.0,!!!!!,Other,Neutral,False
FB000300,USR01514,TOOL009,2025-03-11,3.0,Best AI tool I have used so far.,,Positive,Yes
FB000036,USR01228,TOOL011,2026-01-21,5.0,Saves me hours of work every week.,FEATURE REQUEST,,1
FB002383,USR01998,TOOL008,2025-06-15,3.0,Saves me hours of work every week.,N/A,Positive,0
FB003567,USR01246,TOOL012,2026-02-09,4.0,Game changer for my workflow.,Performance,Negative,N/A
FB000935,USR02764,TOOL011,2024-12-27,5.0,. â€™ â€œ,N/A,NEGATIVE,
FB001658,USR00117,TOOL012,2025-04-13,,1234,Pricing,positive,True
FB000924,USR01077,TOOL005,2026-01-05,1.0,Very expensive for what it offers.,General Feedback,Negative,N/A
FB002913,USR00874,TOOL001,2024-10-28,1.0,Customer support is terrible.,Feature Request,positive,True
FB001364,USR02725,TOOL008,2024-06-10,2.0,Game changer for my workflow.,N/A,positive,True
FB000030,USR00159,TOOL005,2025-02-10,2.0,1234,Bug Report,,1
FB003012,USR02730,TOOL011,2024-11-10,2.0,,,Negative,No
FB000443,USR01459,TOOL009,2025-12-19,3.0,1234,FEATURE REQUEST,N/A,False
FB001763,USR00414,TOOL004,2025-05-03,5.0,Does the job but nothing more.,N/A,N/A,N/A
FB002924,USR00050,TOOL001,2024-09-25,1.0,Saves me hours of work every week.,Performance,Neutral,False
FB002789,USR02754,TOOL001,2025-10-20,0.0,Best AI tool I have used so far.,,Neutral,No
FB002494,USR99251,TOOL005,2024-07-25,0.0,Best AI tool I have used so far.,Pricing,Positive,0
FB000520,USR00894,TOOL003,2025-05-18,,Game changer for my workflow.,Support,positive,
FB001690,USR00098,TOOL003,2025-07-21,4.0,Saves me hours of work every week.,FEATURE REQUEST,N/A,No
FB003559,USR02889,TOOL007,2024-06-22,3.0,,Feature Request,Negative,No
FB002063,USR02520,TOOL012,,2.0,Customer support is terrible.,Feature Request,N/A,1
FB002685,USR02197,TOOL012,2024-10-31,1.0,,,N/A,N/A
FB002394,USR01805,TOOL006,2024-06-29,,,Pricing,Neutral,True
FB001435,USR02891,TOOL008,2026-04-15,10.0,!!!!!,Performance,N/A,True
FB003808,USR01625,TOOL011,2024-06-25,2.0,Saves me hours of work every week.,Feature Request,Neutral,False
FB003489,USR02794,TOOL010,2025-08-27,4.0,Best AI tool I have used so far.,Support,Neutral,0
FB003230,USR02689,TOOL008,2026-01-27,4.0,,Performance,NEGATIVE,Yes
FB001906,USR00055,TOOL002,2024-11-12,1.0,1234,bug report,Positive,N/A
FB000700,USR02324,TOOL008,2025-03-14,1.0,1234,Performance,positive,N/A
FB002248,USR02635,TOOL010,2026-03-15,4.0,!!!!!,Bug Report,Negative,
FB002663,USR00847,TOOL007,2025-09-10,2.0,Does the job but nothing more.,General Feedback,N/A,Yes
FB001970,USR02519,TOOL008,2025-08-04,4.0,.,Feature Request,positive,
FB002799,USR00973,TOOL001,2025-10-26,1.0,Game changer for my workflow.,N/A,Positive,True
FB002703,USR01066,TOOL006,2024-06-03,3.0,Does the job but nothing more.,FEATURE REQUEST,Positive,1
FB003184,USR02754,TOOL002,2025-09-21,3.0,Many bugs and the UI is confusing.,Support,Negative,N/A
FB000453,USR01937,TOOL008,2025-09-24,-1.0,Game changer for my workflow.,Pricing,Positive,1
FB003003,USR01874,TOOL003,2025-03-28,4.0,Best AI tool I have used so far.,Pricing,Negative,1
FB001572,USR01918,TOOL008,2025-10-30,2.0,1234,Performance,NEGATIVE,No
FB002694,USR00430,TOOL012,2024-07-08,8.0,,Pricing,NEGATIVE,False
FB001923,USR02007,TOOL004,2025-01-26,5.0,"Too slow, crashes often.",FEATURE REQUEST,N/A,
FB000796,USR01857,TOOL008,2026-01-21,4.0,"Disappointing results, expected better.",Bug Report,Negative,N/A
FB002164,USR02521,TOOL003,2026-02-02,5.0,"It is okay, nothing special.",Pricing,Positive,1
FB000305,USR00427,TOOL002,2025-11-24,0.0,1234,bug report,Positive,True
FB002142,USR01083,TOOL004,2025-09-10,2.0,Saves me hours of work every week.,,Positive,N/A
FB000024,USR01169,TOOL002,2025-06-22,1.0,1234,Support,,Yes
FB002324,USR01482,TOOL010,2025-07-28,5.0,"Too slow, crashes often.",Support,Neutral,True
FB001670,USR00450,TOOL006,2025-06-20,1.0,"Too slow, crashes often.",General Feedback,N/A,True
FB000971,USR00623,TOOL008,2025-04-26,5.0,Best AI tool I have used so far.,Performance,NEGATIVE,No
FB001526,USR02519,TOOL009,2025-07-29,2.0,"It is okay, nothing special.",Support,N/A,1
FB000409,USR00787,TOOL001,2025-05-27,4.0,Really love using this tool daily!,,Negative,No
FB002642,USR02357,TOOL009,2026-12-14,3.0,.,Other,,False
FB003188,USR02110,TOOL009,2025-12-28,0.0,N/A,Performance,Neutral,True
FB001969,USR02053,TOOL010,2026-04-03,4.0,,Bug Report,,True
FB002533,USR00187,TOOL003,2024-11-23,7.0,"It is okay, nothing special.",Pricing,,No
FB000269,USR01614,TOOL004,2025-07-24,5.0,Incredibly fast and accurate responses.,N/A,Neutral,1
FB001770,USR00534,TOOL001,2025-12-21,3.0,Saves me hours of work every week.,Pricing,Positive,Yes
FB001083,USR00462,TOOL005,2025-10-08,2.0,N/A,Feature Request,Negative,False
FB001545,USR99967,TOOL012,2025-04-15,2.0,N/A,Other,Neutral,False
FB002938,USR00508,TOOL005,2025-02-14,1.0,asdfjkl;,bug report,NEGATIVE,False
FB003481,USR01789,TOOL001,2025-02-13,1.0,Really love using this tool daily!,Performance,positive,1
FB000910,USR02645,TOOL008,2024-12-13,3.0,,FEATURE REQUEST,NEGATIVE,
FB002667,USR00315,TOOL001,2024-11-27,1.0,Best AI tool I have used so far.,FEATURE REQUEST,N/A,
FB001787,USR02628,TOOL005,2026-02-11,1.0,.,Support,,1
FB000419,USR01330,TOOL008,2024-11-07,5.0,"Too slow, crashes often.",FEATURE REQUEST,Neutral,
FB000028,USR99678,TOOL003,2025-05-19,0.0,Many bugs and the UI is confusing.,Pricing,NEGATIVE,N/A
FB000297,USR02478,TOOL009,2025-03-04,4.0,Incredibly fast and accurate responses.,,N/A,0
FB002073,USR02069,TOOL008,2025-06-26,1.0,Saves me hours of work every week.,,Neutral,0
FB003162,USR00265,TOOL001,2024-10-13,5.0,Incredibly fast and accurate responses.,FEATURE REQUEST,Neutral,1
FB000872,USR01729,TOOL007,2024-06-14,3.0,!!!!!,N/A,Negative,No
FB000056,USR01872,TOOL003,2025-06-12,,asdfjkl;,Pricing,Negative,False
FB000860,USR00185,TOOL003,2025-06-16,2.0,!!!!! â€™ â€œ,,positive,1
FB000118,USR02755,TOOL001,2026-04-21,5.0,"Disappointing results, expected better.",Other,Negative,Yes
FB003814,USR01381,TOOL012,2024-06-25,3.0,,bug report,N/A,No
FB003466,USR01148,TOOL003,2025-03-22,3.0,asdfjkl;,Bug Report,N/A,0
FB001721,USR01461,TOOL008,2026-01-18,3.0,,Other,N/A,Yes
FB001686,USR00570,TOOL007,2024-07-24,1.0,1234,Pricing,,N/A
FB000900,USR00050,TOOL011,2025-11-04,4.0,Game changer for my workflow.,Other,,N/A
FB003209,USR00004,TOOL001,2024-10-20,4.0,Best AI tool I have used so far.,Performance,positive,1
FB000826,USR00119,TOOL010,2026-02-02,5.0,Incredibly fast and accurate responses.,General Feedback,,Yes
FB003748,USR00060,TOOL007,2024-11-12,2.0,Game changer for my workflow.,Bug Report,Neutral,
FB003232,USR02923,TOOL007,2025-07-08,4.0,N/A,,Positive,No
FB002887,USR02852,TOOL003,2024-10-04,2.0,Does the job but nothing more. â€™ â€œ,Bug Report,Negative,0
FB003618,USR02455,TOOL005,2026-04-26,3.0,Incredibly fast and accurate responses.,Pricing,,No
FB000691,USR01033,TOOL002,2026-01-13,5.0,1234,FEATURE REQUEST,Neutral,0
FB003227,USR00089,TOOL006,2026-01-25,1.0,Saves me hours of work every week.,N/A,,False
FB000739,USR02891,TOOL005,2024-11-18,5.0,Really love using this tool daily!,N/A,Neutral,0
FB001066,USR01455,TOOL001,2025-04-27,1.0,Average product.,Bug Report,NEGATIVE,1
FB001610,USR01700,TOOL001,2025-06-20,4.0,"It is okay, nothing special.",General Feedback,Positive,N/A
FB003126,USR02049,TOOL008,2024-09-04,1.0,!!!!!,bug report,positive,
FB002303,USR02087,TOOL002,2026-03-20,1.0,"Disappointing results, expected better.",Support,Negative,Yes
FB000206,USR00091,TOOL001,2025-11-17,2.0,!!!!!,General Feedback,N/A,False
FB002172,USR00205,TOOL007,2024-05-28,-1.0,"It is okay, nothing special.",Bug Report,Neutral,True
FB001422,USR02453,TOOL004,2026-01-11,0.0,Average product.,Bug Report,positive,True
FB002583,USR01560,TOOL009,2026-01-13,4.0,!!!!!,Performance,Negative,False
FB002001,USR00754,TOOL009,2024-10-04,0.0,1234,Support,Positive,Yes
FB002093,USR00331,TOOL008,2026-05-10,2.0,,Support,Neutral,No
FB001164,USR01264,TOOL011,2026-03-18,2.0,"Disappointing results, expected better.",FEATURE REQUEST,Negative,No
FB001058,USR01074,TOOL010,2025-10-02,4.0,"Disappointing results, expected better.",Other,positive,No
FB000834,USR01437,TOOL011,2024-05-17,2.0,Customer support is terrible.,Performance,positive,
FB000550,USR99940,TOOL001,2024-10-31,4.0,"Disappointing results, expected better.",Performance,Neutral,1
FB000335,USR01848,TOOL005,2025-12-31,4.0,Game changer for my workflow.,Pricing,N/A,Yes
FB000816,USR00480,TOOL002,2025-12-11,3.0,Saves me hours of work every week.,Feature Request,positive,1
FB000057,USR01152,TOOL002,2025-07-08,10.0,Really love using this tool daily!,Bug Report,Neutral,1
FB001037,USR02224,TOOL001,2024-07-15,4.0,Does the job but nothing more.,Pricing,NEGATIVE,0
FB000848,USR99643,TOOL003,2025-01-05,1.0,Very expensive for what it offers.,FEATURE REQUEST,Neutral,True
FB003933,USR01533,TOOL011,,0.0,"Too slow, crashes often.",N/A,NEGATIVE,
FB000579,USR00233,TOOL007,2026-04-20,4.0,Customer support is terrible. â€™ â€œ,N/A,Negative,N/A
